ID;A;B;C;D;E;F;WonBT;WonRV;G;H;I;J;K;L;FECHA
1901;1;8;21;34;35;10;;;15;20;25;35;43;9;6/07/19
1900;1;2;3;10;31;1;;;3;4;22;38;43;12;3/07/19
1899;2;12;16;26;30;2;;;8;26;31;38;39;11;29/06/19
1898;6;12;15;26;35;7;;;18;31;33;34;42;8;26/06/19
1897;15;16;24;26;32;10;;;2;5;12;38;40;7;22/06/19
1896;4;10;20;32;33;15;;;9;10;26;30;36;10;19/06/19
1895;10;14;27;35;41;12;;;2;3;12;29;31;3;15/06/19
1894;3;8;25;28;40;2;;;1;5;8;20;29;13;12/06/19
1893;10;25;29;35;37;5;;;3;29;30;36;37;3;8/06/19
1892;1;4;8;22;37;13;;;13;16;17;22;25;1;5/06/19
1891;1;3;17;23;32;16;;;7;17;18;24;28;4;1/06/19
1890;1;2;22;29;42;16;;;6;20;22;30;34;5;29/05/19
1889;2;10;14;34;40;14;;;4;6;20;27;35;13;25/05/19
1888;9;16;20;28;37;5;;;3;18;24;34;36;4;22/05/19
1887;3;4;20;25;37;12;;;13;26;33;35;40;13;18/05/19
1886;3;17;25;39;42;4;;;14;22;23;31;38;9;15/05/19
1885;3;11;27;39;41;4;;;13;19;28;39;42;15;11/05/19
1884;1;4;21;30;43;15;;;11;15;23;26;39;3;8/05/19
1883;4;11;12;16;26;2;;;9;11;31;35;36;10;4/05/19
1882;1;4;8;19;27;5;;;9;15;24;31;36;3;1/05/19
1881;1;13;32;37;43;10;;;2;15;30;37;38;13;27/04/19
1880;4;8;32;34;40;4;;;12;13;14;31;35;9;24/04/19
1879;10;17;24;29;43;14;;;1;12;13;19;27;4;20/04/19
1878;3;4;31;34;43;14;;;2;9;15;30;32;8;17/04/19
1877;6;7;8;27;34;14;;;4;18;22;34;41;10;13/04/19
1876;15;18;24;34;39;4;;;5;7;8;14;28;9;10/04/19
1875;20;29;32;34;37;6;;;7;13;28;34;40;15;6/04/19
1874;3;4;22;40;41;14;;;3;20;22;33;35;9;3/04/19
1873;6;17;24;39;43;16;;;2;9;18;31;42;13;30/03/19
1872;3;15;20;23;25;11;;;3;9;15;29;41;2;27/03/19
1871;18;20;21;35;43;5;;;6;24;27;32;39;2;23/03/19
1870;6;22;33;36;41;13;;;17;26;30;37;40;13;20/03/19
1869;5;16;26;32;36;3;;;1;14;31;34;42;14;16/03/19
1868;6;8;13;14;37;6;;;1;8;10;15;40;2;13/03/19
1867;24;29;34;35;40;13;;;1;8;12;14;30;7;9/03/19
1866;2;4;12;18;35;7;;;7;11;17;18;43;5;6/03/19
1865;6;22;25;28;40;5;;;10;14;29;35;37;1;2/03/19
1864;6;10;12;18;39;7;;;3;20;24;27;28;9;27/02/19
1863;3;7;14;19;22;4;;;3;5;7;13;16;13;23/02/19
1862;3;10;32;40;42;15;;;2;19;25;26;28;12;20/02/19
1861;19;25;28;31;40;11;;;6;13;14;30;34;5;16/02/19
1860;1;5;6;8;27;14;;;5;17;27;29;30;3;13/02/19
1859;3;5;30;37;39;12;;;11;13;18;21;37;1;9/02/19
1858;1;10;23;38;43;7;;;16;17;31;36;38;4;6/02/19
1857;16;17;21;22;43;3;;;20;22;23;26;28;10;2/02/19
1856;16;18;19;21;38;7;;;9;10;13;14;37;10;30/01/19
1855;3;7;11;19;25;3;;;5;20;26;34;37;7;26/01/19
1854;7;9;16;24;31;3;;;8;12;29;30;31;1;23/01/19
1853;8;15;28;38;42;7;;;8;18;19;32;42;15;19/01/19
1852;6;13;15;26;31;3;;;12;17;27;29;32;8;16/01/19
1851;2;19;22;28;32;11;;;21;31;33;35;41;9;12/01/19
1850;5;20;27;30;38;16;;;1;4;8;14;41;3;9/01/19
1849;10;14;19;39;41;1;;;10;13;21;34;43;11;5/01/19
1848;9;14;25;26;37;7;;;1;9;17;33;42;10;2/01/19
1847;10;14;29;30;42;2;;;2;6;22;28;34;9;29/12/18
1846;9;13;31;33;41;3;;;3;23;30;32;40;10;26/12/18
1845;3;7;11;39;41;2;;;1;40;41;42;43;8;22/12/18
1844;15;27;28;41;42;4;;;2;32;34;41;43;10;19/12/18
1843;4;13;25;31;33;5;;;1;8;10;12;40;16;15/12/18
1842;4;17;36;37;43;11;;;7;22;25;32;33;10;12/12/18
1841;14;20;24;25;39;7;;;1;15;24;29;33;13;8/12/18
1840;1;14;15;18;25;13;;;2;30;32;35;36;12;5/12/18
1839;3;6;23;25;38;1;;;12;19;20;33;39;12;1/12/18
1838;2;4;16;30;40;3;;;2;4;32;33;41;9;28/11/18
1837;5;13;22;34;43;2;;;9;10;15;22;24;11;24/11/18
1836;1;15;19;21;42;8;;;4;6;18;32;42;1;21/11/18
1835;10;12;13;32;38;2;;;11;13;14;23;42;14;17/11/18
1834;11;20;21;23;32;12;;;1;6;17;26;35;6;14/11/18
1833;5;23;24;29;43;2;;;8;10;30;35;40;1;10/11/18
1832;8;20;32;36;40;8;;;11;14;16;19;33;11;7/11/18
1831;9;14;28;33;43;1;;;3;10;28;29;33;5;3/11/18
1830;8;17;21;25;40;16;;;5;26;31;39;40;16;31/10/18
1829;6;20;33;36;41;9;;;8;12;15;27;35;16;27/10/18
1828;1;7;11;16;23;3;;;6;14;15;28;30;15;24/10/18
1827;19;20;34;38;39;3;;;3;17;21;28;31;16;20/10/18
1826;5;13;14;35;42;11;;;16;17;23;34;36;8;17/10/18
1825;11;21;27;41;43;12;;;7;23;33;35;36;8;13/10/18
1824;19;26;33;34;42;8;;;6;7;16;38;39;12;10/10/18
1823;8;16;25;36;37;12;;;14;20;28;36;37;12;6/10/18
1822;5;18;19;25;41;11;;;23;26;28;37;43;13;3/10/18
1821;10;14;20;21;41;11;;;9;18;25;38;39;10;29/09/18
1820;2;4;6;7;13;2;;;5;6;15;27;30;6;26/09/18
1819;20;23;35;36;41;14;;;2;8;20;22;28;6;22/09/18
1818;8;24;26;33;35;6;;;9;22;25;30;40;6;19/09/18
1817;2;5;9;34;42;13;;;6;27;28;36;40;4;15/09/18
1816;3;18;34;42;43;4;;;2;5;17;20;23;3;12/09/18
1815;8;9;19;23;38;14;cayó;;4;8;18;20;24;12;8/09/18
1814;4;22;26;29;36;13;;;12;14;16;25;28;15;5/09/18
1813;3;8;10;15;39;9;;;5;16;25;39;41;9;1/09/18
1812;17;27;37;38;40;3;;;3;6;9;24;30;2;29/08/18
1811;3;22;26;29;36;7;;;4;16;18;22;27;13;25/08/18
1810;10;12;34;35;36;9;;;11;12;17;27;41;13;22/08/18
1809;6;12;16;21;33;5;;;7;25;31;33;41;8;18/08/18
1808;1;12;20;39;41;13;;;6;19;30;34;35;9;15/08/18
1807;2;3;22;28;37;8;;;24;33;35;36;41;5;11/08/18
1806;5;33;34;41;43;7;;;3;9;29;31;41;5;8/08/18
1805;6;16;20;24;30;11;;;3;18;23;28;43;15;4/08/18
1804;2;5;9;11;42;9;;;7;8;17;32;37;4;1/08/18
1803;2;11;26;33;40;15;;;2;8;19;23;37;1;28/07/18
1802;2;13;25;36;43;15;;;13;15;24;29;30;11;25/07/18
1801;12;25;32;33;41;10;;;5;15;21;22;39;11;21/07/18
1800;21;32;33;34;37;11;;;16;23;25;26;36;16;18/07/18
1799;4;13;14;16;33;5;;;1;5;13;22;23;12;14/07/18
1798;6;17;31;32;41;13;;;3;7;10;13;21;15;11/07/18
1797;8;11;22;35;41;10;;;4;15;30;38;42;1;7/07/18
1796;5;7;20;34;37;4;;;1;13;20;22;32;14;4/07/18
1795;3;16;18;30;34;16;;;4;32;35;36;37;16;30/06/18
1794;16;20;29;33;40;3;;;21;24;31;39;42;14;27/06/18
1793;11;12;25;33;39;7;;;4;19;30;34;43;8;23/06/18
1792;7;8;18;25;43;6;;;7;11;14;30;42;12;20/06/18
1791;3;20;22;24;36;6;;;1;11;14;15;40;7;16/06/18
1790;2;8;20;25;27;4;;;2;3;12;19;35;12;13/06/18
1789;1;4;18;21;42;2;;;13;28;31;35;43;2;9/06/18
1788;1;7;12;26;43;14;;;2;23;27;28;34;9;6/06/18
1787;3;16;19;20;23;8;;;4;8;12;19;30;1;2/06/18
1786;6;15;19;27;42;16;;;7;8;27;38;39;2;30/05/18
1785;9;12;16;18;34;11;;;4;8;17;23;38;2;26/05/18
1784;8;11;17;23;39;7;;;2;23;25;33;36;4;23/05/18
1783;12;13;23;35;39;16;;;8;21;33;34;42;15;19/05/18
1782;13;16;28;34;37;1;;;3;4;8;19;24;11;16/05/18
1781;6;10;23;31;34;3;;;11;16;18;34;36;7;12/05/18
1780;11;12;39;40;43;1;;;4;20;27;32;40;16;9/05/18
1779;5;6;14;26;31;11;cayó;;5;10;16;35;39;8;5/05/18
1778;7;37;38;39;41;3;;;18;32;35;42;43;3;2/05/18
1777;10;18;19;36;43;13;;;1;2;5;14;30;1;28/04/18
1776;14;27;34;37;43;13;;;22;27;28;30;34;16;25/04/18
1775;10;12;16;17;27;6;;;24;31;32;34;42;12;21/04/18
1774;3;23;31;35;40;15;;;14;16;32;34;39;7;18/04/18
1773;1;12;28;30;33;3;;;19;25;29;36;43;6;14/04/18
1772;7;20;36;42;43;7;;;10;11;15;23;38;12;11/04/18
1771;13;15;24;33;40;9;;;10;14;30;37;42;1;7/04/18
1770;4;7;10;36;41;4;;;4;22;29;32;40;3;4/04/18
1769;9;15;19;27;30;2;;;10;12;17;20;32;14;31/03/18
1768;3;11;18;24;37;11;;;1;4;36;37;43;14;28/03/18
1767;17;26;28;29;42;11;;;8;17;20;21;32;7;24/03/18
1766;10;14;18;20;33;6;;;1;3;6;18;20;16;21/03/18
1765;7;17;18;30;33;3;;;6;8;12;17;31;2;17/03/18
1764;6;20;25;27;43;4;;;13;20;26;36;40;14;14/03/18
1763;4;17;27;28;42;4;;;4;7;17;18;20;9;10/03/18
1762;8;23;24;32;36;13;;;20;23;26;34;37;12;7/03/18
1761;15;28;31;32;35;12;;;2;11;19;21;23;8;3/03/18
1760;7;16;18;37;40;8;;;10;18;21;22;33;13;28/02/18
1759;5;6;9;39;42;16;;;1;12;20;25;35;4;24/02/18
1758;18;34;37;39;41;2;;;3;14;26;31;40;6;21/02/18
1757;10;23;25;26;33;1;;;16;23;28;30;40;12;17/02/18
1756;9;12;18;32;38;7;;;5;24;29;41;43;6;14/02/18
1755;5;6;14;16;35;9;;;2;19;27;37;40;4;10/02/18
1754;4;23;27;29;34;12;;;3;5;17;30;37;8;7/02/18
1753;1;4;14;21;42;16;;;12;16;22;31;32;15;3/02/18
1752;12;19;27;28;41;4;;cayó;25;29;32;35;41;13;31/01/18
1751;12;13;15;18;31;1;;;2;6;14;15;39;4;27/01/18
1750;6;11;12;17;40;14;;;1;11;21;37;38;6;24/01/18
1749;2;6;16;23;43;1;;;10;24;36;38;42;4;20/01/18
1748;6;17;23;27;32;7;;;2;6;8;24;37;3;17/01/18
1747;7;10;24;31;43;5;;;6;9;29;32;33;3;13/01/18
1746;1;5;9;29;42;8;;;11;13;17;25;38;6;10/01/18
1745;1;2;4;5;13;10;;;3;7;10;18;40;9;6/01/18
1744;1;2;33;34;41;10;;;19;26;27;30;32;15;3/01/18
1743;14;30;35;37;40;14;;;6;18;22;29;40;15;30/12/17
1742;2;13;14;26;42;8;;;7;21;32;33;34;9;27/12/17
1741;6;8;13;29;31;13;;;2;6;10;15;24;4;23/12/17
1740;8;14;20;22;42;7;;;20;28;30;31;41;9;20/12/17
1739;17;23;25;29;31;6;;;1;4;5;23;26;12;16/12/17
1738;11;23;33;36;42;4;;;10;19;20;22;31;3;13/12/17
1737;11;15;23;24;25;7;;;4;29;36;38;39;2;9/12/17
1736;3;23;28;29;32;2;;;2;3;8;26;40;12;6/12/17
1735;2;14;21;27;28;1;;;2;14;27;37;41;3;2/12/17
1734;2;5;7;9;28;13;;;2;8;11;29;32;10;29/11/17
1733;15;21;25;26;31;4;;;1;10;14;34;42;15;25/11/17
1732;9;12;18;37;41;13;;;10;11;30;36;43;11;22/11/17
1731;8;12;22;29;39;11;;;3;6;7;28;40;7;18/11/17
1730;11;18;23;32;40;2;;;7;16;24;35;43;10;15/11/17
1729;1;18;22;30;39;1;;;9;13;14;17;34;8;11/11/17
1728;2;4;10;17;37;6;;;7;8;10;42;43;2;8/11/17
1727;15;20;25;29;43;10;;;10;19;20;21;24;10;4/11/17
1726;22;24;28;34;42;8;;;8;20;22;37;43;3;1/11/17
1725;13;20;28;35;40;3;;;5;22;24;33;43;12;28/10/17
1724;11;21;31;32;39;1;;;4;12;28;33;43;13;25/10/17
1723;2;4;9;15;24;11;;;11;12;19;32;33;3;21/10/17
1722;17;26;27;28;40;7;;;2;12;16;24;40;7;18/10/17
1721;18;27;38;40;41;16;;;2;21;31;34;42;1;14/10/17
1720;2;10;21;23;35;9;;;6;9;10;13;22;8;11/10/17
1719;19;22;29;38;39;2;;;13;16;24;35;36;12;7/10/17
1718;24;31;32;33;34;6;;;2;4;21;27;42;3;4/10/17
1717;3;10;13;21;38;10;;;17;23;24;36;38;1;30/09/17
1716;1;10;28;35;41;4;;;5;18;19;26;31;9;27/09/17
1715;4;15;22;23;38;11;;;23;24;30;34;41;1;23/09/17
1714;10;16;19;23;34;11;;;4;11;18;36;41;1;20/09/17
1713;10;17;24;37;42;6;;;2;15;16;22;28;11;16/09/17
1712;7;11;23;41;43;11;;;27;39;40;41;42;16;13/09/17
1711;1;2;20;31;43;8;;;5;20;34;35;43;5;9/09/17
1710;8;16;19;35;41;13;cayó;;1;2;7;28;38;12;6/09/17
1709;1;4;13;23;33;9;;;19;31;32;34;41;12;2/09/17
1708;4;24;28;36;39;5;;;13;17;30;34;43;14;30/08/17
1707;1;6;12;18;36;9;;;10;12;15;41;43;6;26/08/17
1706;13;15;18;26;43;3;;;16;22;24;41;43;9;23/08/17
1705;1;5;6;13;26;6;;;2;6;14;20;27;1;19/08/17
1704;6;14;32;34;42;10;;;4;6;20;29;38;12;16/08/17
1703;15;16;18;19;37;11;;;10;12;27;34;40;10;12/08/17
1702;4;5;9;13;40;15;;;3;12;14;21;23;10;9/08/17
1701;14;25;28;37;41;13;;;2;6;8;12;29;13;5/08/17
1700;1;22;31;32;37;16;;;4;17;33;34;35;14;2/08/17
1699;3;13;14;17;23;2;;;11;14;23;30;35;12;29/07/17
1698;1;27;31;34;36;11;;;17;18;31;34;39;14;26/07/17
1697;6;9;15;37;42;16;;;4;29;30;31;42;16;22/07/17
1696;14;15;20;25;40;12;;;9;10;27;35;42;12;19/07/17
1695;7;23;24;34;39;4;;;26;29;30;35;36;6;15/07/17
1694;7;23;30;33;36;4;;;1;11;19;20;37;5;12/07/17
1693;1;7;12;19;21;8;;;13;15;16;31;37;14;8/07/17
1692;20;22;25;37;43;8;;;16;25;31;32;34;5;5/07/17
1691;10;16;18;35;40;6;;;4;17;21;35;40;1;1/07/17
1690;18;22;32;37;39;2;;;4;7;8;24;41;13;28/06/17
1689;3;4;9;20;32;11;;;1;3;7;16;32;4;24/06/17
1688;4;6;14;17;29;5;;;12;21;25;27;34;10;21/06/17
1687;9;20;24;31;33;16;;;10;19;32;38;40;14;17/06/17
1686;2;9;12;34;40;7;;;5;13;17;22;40;13;14/06/17
1685;13;20;26;29;40;7;;;22;25;26;40;43;14;10/06/17
1684;3;20;33;34;40;14;;;3;13;16;20;26;1;7/06/17
1683;3;26;33;34;38;16;;;8;10;19;22;30;3;3/06/17
1682;12;13;25;31;42;16;;;5;20;21;25;26;3;31/05/17
1681;8;12;20;36;40;1;;;17;28;29;37;40;14;27/05/17
1680;7;22;29;32;41;14;;;11;28;31;33;41;7;24/05/17
1679;1;11;28;31;41;9;;;4;13;20;31;33;8;20/05/17
1678;15;21;26;28;36;3;;;1;20;25;27;34;3;17/05/17
1677;11;19;27;28;37;8;;;14;22;24;25;32;7;13/05/17
1676;12;19;22;35;38;1;;;3;4;29;40;43;4;10/05/17
1675;1;20;36;39;43;10;;;3;5;8;20;24;14;6/05/17
1674;5;6;7;12;37;6;;;5;12;15;20;42;14;3/05/17
1673;6;19;25;28;36;1;;;8;21;22;37;38;4;29/04/17
1672;1;2;25;31;33;14;;;9;12;16;28;38;1;26/04/17
1671;15;28;36;37;41;10;;;3;9;10;21;40;10;22/04/17
1670;11;17;18;34;43;45;;;2;4;14;31;34;40;19/04/17
1669;6;11;20;23;30;31;;;5;13;15;16;27;40;15/04/17
1668;12;14;16;21;29;43;;;3;5;7;15;20;23;12/04/17
1667;3;4;24;25;27;30;;;8;12;13;17;20;41;8/04/17
1666;1;19;26;33;35;40;;;16;30;33;34;35;42;5/04/17
1665;2;9;11;15;24;45;;;2;6;10;39;40;41;1/04/17
1664;8;17;19;23;25;35;;;3;5;7;24;40;41;29/03/17
1663;3;7;10;12;28;30;;;12;22;31;35;43;45;25/03/17
1662;1;6;7;14;27;44;;;4;12;14;26;28;32;22/03/17
1661;1;2;7;8;20;26;;;26;27;32;35;41;45;18/03/17
1660;5;6;18;19;22;36;;;8;15;19;32;38;44;15/03/17
1659;3;14;23;27;33;36;;;2;5;7;21;24;25;11/03/17
1658;2;15;22;24;35;45;;;5;16;26;31;43;44;8/03/17
1657;4;9;10;37;44;45;;cayó;6;23;31;33;38;40;4/03/17
1656;1;4;26;42;44;45;;;7;13;15;18;31;38;1/03/17
1655;6;10;11;23;29;32;;;1;10;14;26;40;45;25/02/17
1654;11;12;28;30;32;39;cayó;;6;23;25;33;35;44;22/02/17
1653;2;3;8;13;28;29;;;8;9;16;26;28;43;18/02/17
1652;14;17;21;25;30;31;;;6;11;15;22;28;42;15/02/17
1651;6;17;31;33;34;35;;;4;6;8;13;40;45;11/02/17
1650;23;29;30;31;38;40;;;10;12;21;31;38;45;8/02/17
1649;3;9;11;31;34;42;;;10;11;17;24;29;35;4/02/17
1648;3;9;18;27;39;44;;;1;4;14;15;16;33;1/02/17
1647;6;7;10;30;33;44;;;5;8;13;14;27;30;28/01/17
1646;28;31;37;38;43;44;;;1;16;23;39;40;45;25/01/17
1645;4;14;21;26;34;38;;;14;15;32;34;35;37;21/01/17
1644;2;16;27;29;38;41;;;12;13;20;22;25;42;18/01/17
1643;12;14;17;24;31;43;cayó;;7;14;15;27;32;40;14/01/17
1642;10;11;26;30;34;37;;;16;20;27;28;30;33;11/01/17
1641;5;13;17;21;26;32;;;3;5;11;12;20;45;7/01/17
1640;16;22;24;29;39;45;;;20;21;30;31;32;44;4/01/17
1639;3;8;22;25;37;38;;;4;9;15;18;35;36;31/12/16
1638;3;8;11;13;18;33;;;23;30;31;32;35;40;28/12/16
1637;4;23;25;31;40;44;;;20;24;25;31;33;43;24/12/16
1636;2;7;8;18;26;37;;cayó;4;7;13;31;38;45;21/12/16
1635;9;13;20;22;25;36;;;10;12;13;14;20;22;17/12/16
1634;20;29;34;35;37;40;;;8;10;11;14;15;39;14/12/16
1633;4;8;23;26;42;45;;;6;7;13;15;27;34;10/12/16
1632;4;13;20;30;32;42;;;6;15;18;25;34;38;7/12/16
1631;12;18;19;28;30;43;;;12;14;24;33;36;44;3/12/16
1630;2;11;27;37;38;45;;;5;8;24;30;43;45;30/11/16
1629;1;3;18;25;27;29;cayó;;5;6;16;18;32;37;26/11/16
1628;1;15;17;21;35;44;;;9;12;20;21;24;44;23/11/16
1627;3;12;20;28;31;34;;;6;19;21;29;33;37;19/11/16
1626;10;18;31;38;41;42;;;8;23;30;35;40;45;16/11/16
1625;2;3;14;22;41;45;;;15;18;21;27;29;33;12/11/16
1624;4;9;24;33;34;35;;;16;17;21;34;39;42;9/11/16
1623;18;19;22;26;27;28;;;10;14;28;34;35;39;5/11/16
1622;3;6;7;20;25;37;;;9;11;13;31;34;40;2/11/16
1621;10;11;22;28;34;35;;;1;23;25;36;42;45;29/10/16
1620;1;5;12;16;27;35;cayó;;1;16;17;20;23;44;26/10/16
1619;2;9;26;34;35;42;;;2;17;20;21;42;44;22/10/16
1618;13;15;22;25;26;38;;;19;22;28;33;38;45;19/10/16
1617;1;5;12;22;33;40;;;3;5;15;17;33;42;15/10/16
1616;3;6;14;36;39;43;;;15;18;22;33;42;45;12/10/16
1615;1;7;10;11;22;30;;;12;17;29;33;34;36;8/10/16
1614;9;18;23;31;32;36;;;1;16;26;29;31;32;5/10/16
1613;1;14;16;19;29;33;;;8;9;14;19;27;34;1/10/16
1612;16;27;28;33;35;43;;;3;8;29;32;34;44;28/09/16
1611;19;22;25;35;40;42;;;6;17;24;25;39;42;24/09/16
1610;8;16;20;26;35;40;cayó;;3;9;14;27;38;44;21/09/16
1609;2;9;13;17;29;45;;;17;19;29;33;38;43;17/09/16
1608;8;11;16;23;24;30;;cayó;1;2;4;29;30;33;14/09/16
1607;5;6;18;30;32;36;;cayó;3;4;5;19;27;29;10/09/16
1606;11;18;24;35;42;45;;;1;5;23;32;37;38;7/09/16
1605;24;31;32;33;40;42;;;6;10;13;27;28;44;3/09/16
1604;4;7;13;14;17;27;;;5;17;21;27;34;37;31/08/16
1603;16;19;22;30;43;45;;;5;6;8;22;23;38;27/08/16
1602;8;20;22;33;38;40;;;24;25;27;35;42;43;24/08/16
1601;10;28;32;41;44;45;;;11;24;31;36;38;39;20/08/16
1600;4;7;9;18;29;45;;;3;20;26;29;31;36;17/08/16
1599;1;2;8;15;24;34;;;5;11;20;39;41;44;13/08/16
1598;4;7;15;16;27;37;;;15;27;29;30;34;35;10/08/16
1597;3;15;19;30;32;45;;;3;9;15;26;34;44;6/08/16
1596;1;5;12;16;28;35;;;1;5;21;26;34;44;3/08/16
1595;3;10;20;21;34;40;;;3;30;31;36;42;43;30/07/16
1594;3;4;6;22;34;45;;;12;18;20;33;38;43;27/07/16
1593;5;7;18;20;23;42;;;17;31;32;33;37;42;23/07/16
1592;1;7;19;27;34;43;;;5;9;19;31;32;37;20/07/16
1591;2;9;12;21;27;33;;;4;13;24;26;32;37;16/07/16
1590;18;25;32;35;42;45;;;10;18;33;38;42;44;13/07/16
1589;3;11;20;27;31;34;;;1;15;16;27;30;36;9/07/16
1588;10;25;36;38;40;44;;;28;36;38;39;40;44;6/07/16
1587;6;7;13;26;28;45;;;9;14;23;27;30;41;2/07/16
1586;1;10;16;21;38;43;;;14;18;20;22;34;37;29/06/16
1585;11;14;20;22;37;42;;;6;15;22;23;36;39;25/06/16
1584;8;10;12;17;23;28;;;12;18;19;20;26;28;22/06/16
1583;9;17;18;24;25;30;;;8;26;32;37;39;44;18/06/16
1582;9;17;25;26;33;36;;;8;18;21;25;31;34;15/06/16
1581;4;11;14;16;21;27;;cayó;7;13;22;34;44;45;11/06/16
1580;1;4;5;15;24;39;;;2;10;25;27;34;45;8/06/16
1579;3;4;10;18;24;29;;;8;15;19;33;35;36;4/06/16
1578;1;9;13;23;26;32;;;10;13;14;19;38;41;1/06/16
1577;2;11;12;24;34;36;;;7;24;28;31;32;37;28/05/16
1576;1;20;27;34;36;41;;;4;19;33;34;39;43;25/05/16
1575;5;14;18;21;23;42;;;1;5;25;30;33;44;21/05/16
1574;3;20;27;30;39;42;;;14;16;28;31;32;39;18/05/16
1573;4;10;20;24;28;38;;;1;11;25;32;41;42;14/05/16
1572;3;21;22;24;26;44;;;2;13;14;22;42;44;11/05/16
1571;17;21;27;30;32;34;;;14;23;28;29;35;36;7/05/16
1570;3;7;10;25;26;37;;;2;17;20;22;23;29;4/05/16
1569;11;32;37;41;42;45;cayó;;1;8;18;19;31;42;30/04/16
1568;16;20;23;34;38;40;;;9;13;19;29;31;45;27/04/16
1567;3;5;10;25;38;41;;;3;22;27;34;38;40;23/04/16
1566;13;22;24;26;28;39;;;17;21;31;32;38;41;20/04/16
1565;3;11;14;19;20;26;;;1;3;25;32;33;36;16/04/16
1564;5;21;24;31;34;42;;;11;16;20;36;37;43;13/04/16
1563;7;10;11;17;22;38;;;12;20;21;29;31;42;9/04/16
1562;6;9;11;23;31;37;;;1;8;14;18;34;42;6/04/16
1561;6;8;15;16;33;37;;;2;3;12;25;31;40;2/04/16
1560;8;10;21;30;33;36;;;4;5;10;17;20;40;30/03/16
1559;4;6;17;24;28;32;;;10;16;25;35;44;45;26/03/16
1558;6;10;12;16;22;27;;;4;7;16;22;33;38;23/03/16
1557;6;13;20;24;32;45;;;2;4;5;10;27;42;19/03/16
1556;15;17;24;25;29;42;;;2;16;21;23;30;37;16/03/16
1555;14;16;26;31;35;42;;;1;4;6;24;36;43;12/03/16
1554;8;9;11;18;26;43;;;4;6;31;36;37;41;9/03/16
1553;7;11;24;28;31;44;;;2;16;17;22;23;42;5/03/16
1552;3;4;7;17;38;42;;;1;6;27;31;33;38;2/03/16
1551;3;29;30;43;44;45;;;5;22;30;33;40;45;27/02/16
1550;6;7;15;19;29;39;;;5;6;12;25;34;43;24/02/16
1549;8;10;14;21;32;42;;;18;20;27;33;36;40;20/02/16
1548;6;13;22;29;35;43;;;3;18;21;31;43;45;17/02/16
1547;11;17;27;34;36;38;;;5;22;24;30;35;43;13/02/16
1546;5;10;17;18;29;38;;;3;21;29;30;34;44;10/02/16
1545;9;26;27;28;29;37;;;14;16;26;30;33;41;6/02/16
1544;3;11;15;20;42;43;;;5;10;13;18;19;37;3/02/16
1543;2;3;4;8;12;44;;;1;3;4;15;16;22;30/01/16
1542;2;12;13;21;26;33;cayó;;3;15;28;30;34;43;27/01/16
1541;9;16;30;37;40;42;;;6;8;22;24;28;44;23/01/16
1540;18;19;21;23;30;31;;;1;3;14;17;23;45;20/01/16
1539;7;8;33;34;43;45;;;12;20;26;33;44;45;16/01/16
1538;7;13;25;26;31;32;;;10;14;20;34;38;45;13/01/16
1537;7;10;13;20;32;43;cayó;;12;13;14;15;27;44;9/01/16
1536;3;9;19;28;30;34;;;3;7;11;12;43;45;6/01/16
1535;1;2;10;29;30;31;;;8;10;12;16;19;28;2/01/16
1534;3;21;26;31;39;42;;;5;12;23;26;43;45;30/12/15
1533;1;8;10;19;22;27;;cayó;5;11;17;18;35;40;26/12/15
1532;2;4;16;17;30;34;;;4;13;14;17;19;29;23/12/15
1531;1;7;15;16;40;42;;cayó;10;11;15;23;29;45;19/12/15
1530;9;10;22;24;35;40;;;5;8;10;14;16;20;16/12/15
1529;6;10;16;22;25;32;;;22;24;25;27;37;41;12/12/15
1528;7;11;13;37;39;41;;;1;6;12;13;16;45;9/12/15
1527;5;14;19;31;33;37;;;4;17;20;21;26;35;5/12/15
1526;13;20;21;25;35;41;;;20;25;34;35;37;38;2/12/15
1525;7;17;26;27;41;43;;;9;10;11;14;28;37;28/11/15
1524;21;23;25;32;37;44;;;2;18;19;25;28;35;25/11/15
1523;4;10;18;35;42;45;;;13;14;18;29;39;44;21/11/15
1522;5;6;10;22;24;42;;;15;23;29;30;41;42;18/11/15
1521;3;7;15;16;33;42;;;8;15;25;28;36;42;14/11/15
1520;6;9;10;24;37;40;;;9;10;13;16;21;26;11/11/15
1519;20;31;40;41;44;45;;;15;18;23;27;31;33;7/11/15
1518;7;18;24;36;37;42;;cayó;13;28;34;35;36;40;4/11/15
1517;4;5;13;18;31;38;;;2;9;10;14;23;36;31/10/15
1516;11;21;25;35;42;44;;;1;22;32;33;42;45;28/10/15
1515;3;5;17;20;21;35;;;5;7;13;35;38;42;24/10/15
1514;6;7;20;30;33;44;;cayó;5;8;15;31;39;41;21/10/15
1513;2;16;24;28;37;40;;;10;13;19;27;44;45;17/10/15
1512;5;13;17;25;35;40;;;11;13;33;40;41;43;14/10/15
1511;1;11;19;24;31;38;;;6;9;14;30;34;44;10/10/15
1510;5;7;14;35;38;41;;;4;19;20;23;38;40;7/10/15
1509;3;9;10;21;31;43;;;20;22;28;32;34;35;3/10/15
1508;2;7;9;17;40;42;;;3;5;13;18;24;27;30/09/15
1507;5;7;9;10;26;37;;;7;11;40;42;44;45;26/09/15
1506;1;5;10;12;21;41;;;8;16;20;30;40;43;23/09/15
1505;8;17;24;37;39;42;;;2;7;14;15;18;35;19/09/15
